post_id,text,label,tokens,dataset
14583,Засвет в квадрате E2!!!,0,"['Засвет', 'в', 'квадрате', 'E2', '!', '!', '!']",GameTox
7575,no frontal,0,"['no', 'frontal']",GameTox
10351,these players that have them is crazy,0,"['these', 'players', 'that', 'have', 'them', 'is', 'crazy']",GameTox
6312,finally,0,['finally'],GameTox
28304,"Gorez08 (Pz. III E), you are blocking my target!",0,"['Gorez08', '(', 'Pz', '.', 'III', 'E', ')', ',', 'you', 'are', 'blocking', 'my', 'target', '!']",GameTox
41788,gg,0,['gg'],GameTox
40879,nice try,0,"['nice', 'try']",GameTox
19506,moron kanjpz,1,"['moron', 'kanjpz']",GameTox
5088,eat Leopard... is badass,0,"['eat', 'Leopard', '...', 'is', 'badass']",GameTox
19150,go spot Kunze,0,"['go', 'spot', 'Kunze']",GameTox
4744,they get into cap,0,"['they', 'get', 'into', 'cap']",GameTox
3054,stuart and m8 reported,0,"['stuart', 'and', 'm8', 'reported']",GameTox
52066,udes move up,0,"['udes', 'move', 'up']",GameTox
42535,Skorpion,0,['Skorpion'],GameTox
5513,gg,0,['gg'],GameTox
34336,f*cking special MM,1,"['f', '*', 'cking', 'special', 'MM']",GameTox
14262,you are going on a ticket,0,"['you', 'are', 'going', 'on', 'a', 'ticket']",GameTox
10132,gg,0,['gg'],GameTox
32476,ya it was unfortuunate,0,"['ya', 'it', 'was', 'unfortuunate']",GameTox
23379,just cap guys,0,"['just', 'cap', 'guys']",GameTox
16922,def the bridge in first ! :o,0,"['def', 'the', 'bridge', 'in', 'first', '!', ':', 'o']",GameTox
39544,dont go alone,0,"['dont', 'go', 'alone']",GameTox
22414,go f,1,"['go', 'f']",GameTox
49644,Im Spotted at C7!,0,"['Im', 'Spotted', 'at', 'C7', '!']",GameTox
9795,Gg,0,['Gg'],GameTox
6552,botteam again,1,"['botteam', 'again']",GameTox
5748,that E3 keeps picking the right angle,0,"['that', 'E3', 'keeps', 'picking', 'the', 'right', 'angle']",GameTox
27213,yeah the doock got one,0,"['yeah', 'the', 'doock', 'got', 'one']",GameTox
25989,баран,0,['баран'],GameTox
25610,50B,0,['50B'],GameTox
22411,so u aer not guaranteed to get one of the maps with element changes ?,0,"['so', 'u', 'aer', 'not', 'guaranteed', 'to', 'get', 'one', 'of', 'the', 'maps', 'with', 'element', 'changes', '?']",GameTox
10517,somewhere close,0,"['somewhere', 'close']",GameTox
44974,targets firin,0,"['targets', 'firin']",GameTox
18583,ты же мусорный игрок,1,"['ты', 'же', 'мусорный', 'игрок']",GameTox
14707,point blank couldnt pen with ap,0,"['point', 'blank', 'couldnt', 'pen', 'with', 'ap']",GameTox
26783,one of the best tanks in the game,0,"['one', 'of', 'the', 'best', 'tanks', 'in', 'the', 'game']",GameTox
39512,tf is your problem,0,"['tf', 'is', 'your', 'problem']",GameTox
27348,коричневые пидарасы,1,"['коричневые', 'пидарасы']",GameTox
5122,to fast... even for the stupiest mission..,1,"['to', 'fast', '...', 'even', 'for', 'the', 'stupiest', 'mission', '..']",GameTox
2765,blocking,0,['blocking'],GameTox
24753,nice,0,['nice'],GameTox
10453,you can kill AMX,0,"['you', 'can', 'kill', 'AMX']",GameTox
37186,gg,0,['gg'],GameTox
2202,ja rozumie byc slabym graczem ale zeby miec 20k i 300 wn8 to juz przesada,0,"['ja', 'rozumie', 'byc', 'slabym', 'graczem', 'ale', 'zeby', 'miec', '20k', 'i', '300', 'wn8', 'to', 'juz', 'przesada']",GameTox
45889,go,0,['go'],GameTox
34172,go fkin gcap,1,"['go', 'fkin', 'gcap']",GameTox
46520,stfu,1,['stfu'],GameTox
43060,im at a loss,1,"['im', 'at', 'a', 'loss']",GameTox
25606,team we will yolorush left side,0,"['team', 'we', 'will', 'yolorush', 'left', 'side']",GameTox
33849,stupid bot,1,"['stupid', 'bot']",GameTox
52877,try to win this guys,0,"['try', 'to', 'win', 'this', 'guys']",GameTox
20975,that will be 20 loss 0 win,1,"['that', 'will', 'be', '20', 'loss', '0', 'win']",GameTox
44003,gg,0,['gg'],GameTox
6275,no one coming,1,"['no', 'one', 'coming']",GameTox
50648,spot!!!!!!,0,"['spot', '!', '!', '!', '!', '!', '!']",GameTox
50671,you mentioning your autobiography?,0,"['you', 'mentioning', 'your', 'autobiography', '?']",GameTox
16558,zero support left side,0,"['zero', 'support', 'left', 'side']",GameTox
14909,I guess I saved the game,0,"['I', 'guess', 'I', 'saved', 'the', 'game']",GameTox
7723,"курвы, вперде!",1,"['курвы', ',', 'вперде', '!']",GameTox
16413,gg,0,['gg'],GameTox
26667,&lt;3 you team,0,"['&', 'lt', ';', '3', 'you', 'team']",GameTox
36649,i‘m spotting passive,0,"['i', '‘', 'm', 'spotting', 'passive']",GameTox
34188,"wow, all heavy tards at the fucking fail side",1,"['wow', ',', 'all', 'heavy', 'tards', 'at', 'the', 'fucking', 'fail', 'side']",GameTox
43198,DONT CAPTURE,1,"['DONT', 'CAPTURE']",GameTox
22376,3.5tho,0,['3.5tho'],GameTox
45579,its sh*t too,1,"['its', 'sh', '*', 't', 'too']",GameTox
53313,HOW CAN HE JUST SIT THERE WITHOUT ANYONE SHOOTIN HIM,1,"['HOW', 'CAN', 'HE', 'JUST', 'SIT', 'THERE', 'WITHOUT', 'ANYONE', 'SHOOTIN', 'HIM']",GameTox
10108,why that ?,0,"['why', 'that', '?']",GameTox
19657,im not suciding,0,"['im', 'not', 'suciding']",GameTox
14668,good shit,1,"['good', 'shit']",GameTox
46790,Im Spotted at G6!,0,"['Im', 'Spotted', 'at', 'G6', '!']",GameTox
36233,CS53 one shoot,0,"['CS53', 'one', 'shoot']",GameTox
34828,cant charge cuz the getto is up there,0,"['cant', 'charge', 'cuz', 'the', 'getto', 'is', 'up', 'there']",GameTox
38651,I‘ve been spotted in B1!,0,"['I', '‘', 've', 'been', 'spotted', 'in', 'B1', '!']",GameTox
3924,3000 armor,0,"['3000', 'armor']",GameTox
14052,senlac having fun ?,0,"['senlac', 'having', 'fun', '?']",GameTox
8519,Im Spotted at F9!,0,"['Im', 'Spotted', 'at', 'F9', '!']",GameTox
3402,Im Spotted at A0!,0,"['Im', 'Spotted', 'at', 'A0', '!']",GameTox
43078,thats why,0,"['thats', 'why']",GameTox
41875,?,0,['?'],GameTox
6471,jesus,0,['jesus'],GameTox
40417,push??,0,"['push', '?', '?']",GameTox
10194,k,0,['k'],GameTox
5431,british wheeld vehicles??!?,0,"['british', 'wheeld', 'vehicles', '?', '?', '!', '?']",GameTox
11120,i miss the friendly fire,0,"['i', 'miss', 'the', 'friendly', 'fire']",GameTox
15248,cap it,0,"['cap', 'it']",GameTox
45986,great shooting tym,0,"['great', 'shooting', 'tym']",GameTox
3462,dont get spoted,0,"['dont', 'get', 'spoted']",GameTox
5164,amx you're all alone on that side,0,"['amx', 'you', ""'re"", 'all', 'alone', 'on', 'that', 'side']",GameTox
45704,unbelievable game,0,"['unbelievable', 'game']",GameTox
8816,What is a jerk like this going to do when Im teir 10?,0,"['What', 'is', 'a', 'jerk', 'like', 'this', 'going', 'to', 'do', 'when', 'Im', 'teir', '10', '?']",GameTox
19383,Im Spotted at F6!,0,"['Im', 'Spotted', 'at', 'F6', '!']",GameTox
28310,dont care,0,"['dont', 'care']",GameTox
2965,"move, mvoe",0,"['move', ',', 'mvoe']",GameTox
13399,dd,0,['dd'],GameTox
12270,alexa,0,['alexa'],GameTox
44697,shall we push this side?,0,"['shall', 'we', 'push', 'this', 'side', '?']",GameTox
9139,говно твоя фамилия,1,"['говно', 'твоя', 'фамилия']",GameTox
1658,DONT MOVE,0,"['DONT', 'MOVE']",GameTox
45092,no,0,['no'],GameTox
54565,xD,0,['xD'],GameTox
1389,fck this gamew,1,"['fck', 'this', 'gamew']",GameTox
32660,когда тебя спросят тогда и ответишь щенок,1,"['когда', 'тебя', 'спросят', 'тогда', 'и', 'ответишь', 'щенок']",GameTox
3047,bylebym dropy dostal,0,"['bylebym', 'dropy', 'dostal']",GameTox
32958,omg better drown befor playing with this noobs,1,"['omg', 'better', 'drown', 'befor', 'playing', 'with', 'this', 'noobs']",GameTox
8085,wtf,1,['wtf'],GameTox
49770,gulch,0,['gulch'],GameTox
20749,report ebr,0,"['report', 'ebr']",GameTox
11419,"already lost, you f f assh",1,"['already', 'lost', ',', 'you', 'f', 'f', 'assh']",GameTox
3931,MEGA IDITOS,1,"['MEGA', 'IDITOS']",GameTox
25484,team of shit,1,"['team', 'of', 'shit']",GameTox
20985,try other server,0,"['try', 'other', 'server']",GameTox
4622,yeah that was teh definition of map awarenes... lol,0,"['yeah', 'that', 'was', 'teh', 'definition', 'of', 'map', 'awarenes', '...', 'lol']",GameTox
52401,PLS report all STUG!!!,0,"['PLS', 'report', 'all', 'STUG', '!', '!', '!']",GameTox
45340,не вышло),0,"['не', 'вышло', ')']",GameTox
7374,camper lights lol,0,"['camper', 'lights', 'lol']",GameTox
52672,he just hitme and made me turn arround,0,"['he', 'just', 'hitme', 'and', 'made', 'me', 'turn', 'arround']",GameTox
25281,Засвет в квадрате B0!!!,0,"['Засвет', 'в', 'квадрате', 'B0', '!', '!', '!']",GameTox
13576,run,0,['run'],GameTox
26778,Jooo no,0,"['Jooo', 'no']",GameTox
30503,IDIOTS GO HIM,1,"['IDIOTS', 'GO', 'HIM']",GameTox
51018,gg,0,['gg'],GameTox
27417,arty go cap,0,"['arty', 'go', 'cap']",GameTox
46400,Im Spotted at E0!,0,"['Im', 'Spotted', 'at', 'E0', '!']",GameTox
5160,"man, do your job and run around and spot t50",0,"['man', ',', 'do', 'your', 'job', 'and', 'run', 'around', 'and', 'spot', 't50']",GameTox
36042,hellcat,0,['hellcat'],GameTox
23421,there,0,['there'],GameTox
40136,report 60 tp,0,"['report', '60', 'tp']",GameTox
40022,oh,0,['oh'],GameTox
20924,lost game,0,"['lost', 'game']",GameTox
37964,debile,0,['debile'],GameTox
35137,np,0,['np'],GameTox
29657,еще одногоссделай,0,"['еще', 'одногоссделай']",GameTox
18065,sigh oh well,0,"['sigh', 'oh', 'well']",GameTox
33052,u have full hp,0,"['u', 'have', 'full', 'hp']",GameTox
49246,gg,0,['gg'],GameTox
36642,gg,0,['gg'],GameTox
30083,thats not a gj,0,"['thats', 'not', 'a', 'gj']",GameTox
1147,fuu all,1,"['fuu', 'all']",GameTox
34442,1 good thing...SCOUT IS SCOUTING,1,"['1', 'good', 'thing', '...', 'SCOUT', 'IS', 'SCOUTING']",GameTox
51606,gg,0,['gg'],GameTox
48182,gg,0,['gg'],GameTox
46901,kolobanov ?,0,"['kolobanov', '?']",GameTox
2083,gogogo,0,['gogogo'],GameTox
30871,jebany,1,['jebany'],GameTox
52497,Ooooo nice,0,"['Ooooo', 'nice']",GameTox
44603,sry,0,['sry'],GameTox
8714,omg why!?,0,"['omg', 'why', '!', '?']",GameTox
8505,gj guys,0,"['gj', 'guys']",GameTox
35640,t1 gooo,0,"['t1', 'gooo']",GameTox
13893,wz u could literally get behind him and kill him,0,"['wz', 'u', 'could', 'literally', 'get', 'behind', 'him', 'and', 'kill', 'him']",GameTox
36650,go back and come city,0,"['go', 'back', 'and', 'come', 'city']",GameTox
52658,oio,0,['oio'],GameTox
16446,ст бляди,1,"['ст', 'бляди']",GameTox
18590,t28 fu ck,1,"['t28', 'fu', 'ck']",GameTox
39238,gg,0,['gg'],GameTox
47548,leo go,0,"['leo', 'go']",GameTox
1084,hm...,0,"['hm', '...']",GameTox
54682,Я обнаружен в D2!,0,"['Я', 'обнаружен', 'в', 'D2', '!']",GameTox
17562,I BOUunced off a ap amx,0,"['I', 'BOUunced', 'off', 'a', 'ap', 'amx']",GameTox
17425,the rng today is great omg,0,"['the', 'rng', 'today', 'is', 'great', 'omg']",GameTox
21078,ns arty,0,"['ns', 'arty']",GameTox
19940,cda,0,['cda'],GameTox
39633,should i go bacp ?,0,"['should', 'i', 'go', 'bacp', '?']",GameTox
26417,what a fckng bstrd,1,"['what', 'a', 'fckng', 'bstrd']",GameTox
30644,mhm,0,['mhm'],GameTox
2659,now,0,['now'],GameTox
23166,ho ri back to basežđ,0,"['ho', 'ri', 'back', 'to', 'basežđ']",GameTox
34684,Xdddddddddddddd,0,['Xdddddddddddddd'],GameTox
25881,skorp,0,['skorp'],GameTox
49896,gj,0,['gj'],GameTox
34528,if you did less damage than arty uninstall p;ease,1,"['if', 'you', 'did', 'less', 'damage', 'than', 'arty', 'uninstall', 'p', ';', 'ease']",GameTox
47399,cap idiots,0,"['cap', 'idiots']",GameTox
18124,тигаррр,0,['тигаррр'],GameTox
5626,or what?,0,"['or', 'what', '?']",GameTox
52244,gg,0,['gg'],GameTox
44188,rowdy!,0,"['rowdy', '!']",GameTox
21351,Im Spotted at D0!,0,"['Im', 'Spotted', 'at', 'D0', '!']",GameTox
43525,me against all,0,"['me', 'against', 'all']",GameTox
12071,time,0,['time'],GameTox
49942,hahahaha,0,['hahahaha'],GameTox
19420,gg foch,0,"['gg', 'foch']",GameTox
30305,we‘re going to lose because I activated a booster,1,"['we', '‘', 're', 'going', 'to', 'lose', 'because', 'I', 'activated', 'a', 'booster']",GameTox
26411,hwk do your job,0,"['hwk', 'do', 'your', 'job']",GameTox
37537,elc not one 1/2,0,"['elc', 'not', 'one', '1/2']",GameTox
28666,dont cpa,0,"['dont', 'cpa']",GameTox
43754,"just win please. Don‘t go chasing that jerk, like jerks.",1,"['just', 'win', 'please', '.', 'Don', '‘', 't', 'go', 'chasing', 'that', 'jerk', ',', 'like', 'jerks', '.']",GameTox
22504,stfu,1,['stfu'],GameTox
4455,t 103,0,"['t', '103']",GameTox
15705,all one isde,0,"['all', 'one', 'isde']",GameTox
11875,getting ***,1,"['getting', '*', '*', '*']",GameTox
27323,**** it,1,"['*', '*', '*', '*', 'it']",GameTox
33765,fy all,1,"['fy', 'all']",GameTox
25992,"camping castle aint gonna work, they are headed to our base",0,"['camping', 'castle', 'aint', 'gon', 'na', 'work', ',', 'they', 'are', 'headed', 'to', 'our', 'base']",GameTox
34077,manti is a bot,1,"['manti', 'is', 'a', 'bot']",GameTox
20091,let go boys,0,"['let', 'go', 'boys']",GameTox
52223,go go,0,"['go', 'go']",GameTox
38126,yes,0,['yes'],GameTox
44704,:),0,"[':', ')']",GameTox
5310,"you need shitty back up, call me",0,"['you', 'need', 'shitty', 'back', 'up', ',', 'call', 'me']",GameTox
53030,nice,0,['nice'],GameTox
14906,6k dmg,0,"['6k', 'dmg']",GameTox
45664,gj siz,0,"['gj', 'siz']",GameTox
38830,go cap,0,"['go', 'cap']",GameTox
43793,everyone else is on the other side of the map,1,"['everyone', 'else', 'is', 'on', 'the', 'other', 'side', 'of', 'the', 'map']",GameTox
36334,shptk,0,['shptk'],GameTox
28628,dont let them take the real estate,0,"['dont', 'let', 'them', 'take', 'the', 'real', 'estate']",GameTox
49117,i will cover you,0,"['i', 'will', 'cover', 'you']",GameTox
36767,gg lights,0,"['gg', 'lights']",GameTox
5459,***,0,"['*', '*', '*']",GameTox
17505,im not spoted,0,"['im', 'not', 'spoted']",GameTox
37968,easy,0,['easy'],GameTox
11122,their ebr there,0,"['their', 'ebr', 'there']",GameTox
5411,Progetto?,0,"['Progetto', '?']",GameTox
45361,ıdıotsss,1,['ıdıotsss'],GameTox
30442,tfuuu lemings!!!,1,"['tfuuu', 'lemings', '!', '!', '!']",GameTox
30984,holy fuck,1,"['holy', 'fuck']",GameTox
47998,just camp,0,"['just', 'camp']",GameTox
34850,standard,0,['standard'],GameTox
47356,rhm is to late neaw,0,"['rhm', 'is', 'to', 'late', 'neaw']",GameTox
24489,some salty sailors in here,0,"['some', 'salty', 'sailors', 'in', 'here']",GameTox
30708,nice,0,['nice'],GameTox
16456,толпой причём,0,"['толпой', 'причём']",GameTox
54126,what a crock of whit,1,"['what', 'a', 'crock', 'of', 'whit']",GameTox
36445,all fine?,0,"['all', 'fine', '?']",GameTox
12401,they only have one lefh now :D,0,"['they', 'only', 'have', 'one', 'lefh', 'now', ':', 'D']",GameTox
1104,Im Spotted at A5!,0,"['Im', 'Spotted', 'at', 'A5', '!']",GameTox
32009,nice!,0,"['nice', '!']",GameTox
21095,not afk,0,"['not', 'afk']",GameTox
38880,Burasq - 8 baniv toze,0,"['Burasq', '-', '8', 'baniv', 'toze']",GameTox
37693,arty killed like 4 of us,0,"['arty', 'killed', 'like', '4', 'of', 'us']",GameTox
41496,ČURÁCI,0,['ČURÁCI'],GameTox
33458,3 x total mongol bot,1,"['3', 'x', 'total', 'mongol', 'bot']",GameTox
6134,lol,0,['lol'],GameTox
9829,wtf?,0,"['wtf', '?']",GameTox
30148,F.OFF M.ORON LEOPARD,1,"['F.OFF', 'M.ORON', 'LEOPARD']",GameTox
42207,Ez,0,['Ez'],GameTox
31149,"приехали, уведели двоих и свалили, оставив меня одного против двоих",0,"['приехали', ',', 'уведели', 'двоих', 'и', 'свалили', ',', 'оставив', 'меня', 'одного', 'против', 'двоих']",GameTox
51177,ambt we can win this,0,"['ambt', 'we', 'can', 'win', 'this']",GameTox
30200,au moron,1,"['au', 'moron']",GameTox
38051,T110E4 - moove ***,0,"['T110E4', '-', 'moove', '*', '*', '*']",GameTox
49131,churchill idiot,1,"['churchill', 'idiot']",GameTox
28604,base,0,['base'],GameTox
25125,keep moving,0,"['keep', 'moving']",GameTox
54144,omgt,0,['omgt'],GameTox
51382,fu mom all bots,1,"['fu', 'mom', 'all', 'bots']",GameTox
4720,Im Spotted at F0!,0,"['Im', 'Spotted', 'at', 'F0', '!']",GameTox
2553,move to front you *****,1,"['move', 'to', 'front', 'you', '*', '*', '*', '*', '*']",GameTox
17438,def,0,['def'],GameTox
10243,?€??????????????,0,"['?', '€', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",GameTox
8120,"Du siehst mich, Ich seh Dich! F2!",0,"['Du', 'siehst', 'mich', ',', 'Ich', 'seh', 'Dich', '!', 'F2', '!']",GameTox
11489,dream team and very good map again,0,"['dream', 'team', 'and', 'very', 'good', 'map', 'again']",GameTox
32589,MOTH 1 scout and TD om base,0,"['MOTH', '1', 'scout', 'and', 'TD', 'om', 'base']",GameTox
42406,"your 6 kills didnt help much, I see your damage",0,"['your', '6', 'kills', 'didnt', 'help', 'much', ',', 'I', 'see', 'your', 'damage']",GameTox
12664,You still dont know how to play this game??? IDIOT???,1,"['You', 'still', 'dont', 'know', 'how', 'to', 'play', 'this', 'game', '?', '?', '?', 'IDIOT', '?', '?', '?']",GameTox
28088,all good?,0,"['all', 'good', '?']",GameTox
11476,gg,0,['gg'],GameTox
8140,retard OBJ 277,1,"['retard', 'OBJ', '277']",GameTox
18701,gg,0,['gg'],GameTox
22333,what the fuck are you doing med,1,"['what', 'the', 'fuck', 'are', 'you', 'doing', 'med']",GameTox
24357,idiots,1,['idiots'],GameTox
38866,ахаххах,0,['ахаххах'],GameTox
39604,:),0,"[':', ')']",GameTox
53007,strv,0,['strv'],GameTox
21188,Im Spotted at A9!,0,"['Im', 'Spotted', 'at', 'A9', '!']",GameTox
31720,go,0,['go'],GameTox
45431,cant even shot a not moving lt,0,"['cant', 'even', 'shot', 'a', 'not', 'moving', 'lt']",GameTox
40535,nice gg,0,"['nice', 'gg']",GameTox
33122,gl all,0,"['gl', 'all']",GameTox
39581,go go go,0,"['go', 'go', 'go']",GameTox
30905,a ty to kurwa kto? Książe persji?,1,"['a', 'ty', 'to', 'kurwa', 'kto', '?', 'Książe', 'persji', '?']",GameTox
4623,"we had two tanks that side, please learn to read a map",0,"['we', 'had', 'two', 'tanks', 'that', 'side', ',', 'please', 'learn', 'to', 'read', 'a', 'map']",GameTox
26339,stay in cap,0,"['stay', 'in', 'cap']",GameTox
6856,gj,0,['gj'],GameTox
18756,go,0,['go'],GameTox
5650,bourasqe stay here,0,"['bourasqe', 'stay', 'here']",GameTox
54528,Відпогніть ЛТ щоб я на верїх заїхав,0,"['Відпогніть', 'ЛТ', 'щоб', 'я', 'на', 'верїх', 'заїхав']",GameTox
49603,rockets on the maus kekw,0,"['rockets', 'on', 'the', 'maus', 'kekw']",GameTox
4595,***camper,1,"['*', '*', '*', 'camper']",GameTox
30859,tnx guys,0,"['tnx', 'guys']",GameTox
10000,Нет,0,['Нет'],GameTox
26846,wasnt focused,0,"['wasnt', 'focused']",GameTox
29353,where td?,0,"['where', 'td', '?']",GameTox
25204,yes he did,0,"['yes', 'he', 'did']",GameTox
9956,thank you,0,"['thank', 'you']",GameTox
43321,this sucks so,1,"['this', 'sucks', 'so']",GameTox
33401,but they are to retarded,1,"['but', 'they', 'are', 'to', 'retarded']",GameTox
19321,fuirst game for the night,0,"['fuirst', 'game', 'for', 'the', 'night']",GameTox
44677,dear lord,0,"['dear', 'lord']",GameTox
12526,trash bag,1,"['trash', 'bag']",GameTox
52976,cant see,0,"['cant', 'see']",GameTox
39623,u might have to kill,0,"['u', 'might', 'have', 'to', 'kill']",GameTox
42126,gg,0,['gg'],GameTox
35993,i shot him,0,"['i', 'shot', 'him']",GameTox
18160,fuck your mother,1,"['fuck', 'your', 'mother']",GameTox
50626,mother fucker,1,"['mother', 'fucker']",GameTox
42319,nappy time?,0,"['nappy', 'time', '?']",GameTox
43394,lose,1,['lose'],GameTox
20396,so fucking riged this fucking russian pigs game.. only for easten europrian trash lifes,1,"['so', 'fucking', 'riged', 'this', 'fucking', 'russian', 'pigs', 'game', '..', 'only', 'for', 'easten', 'europrian', 'trash', 'lifes']",GameTox
46065,heavys bot,0,"['heavys', 'bot']",GameTox
7106,amx,0,['amx'],GameTox
2231,p43 go,0,"['p43', 'go']",GameTox
21253,debils,1,['debils'],GameTox
36635,а він шотний,0,"['а', 'він', 'шотний']",GameTox
8547,s?????????????????????,0,"['s', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",GameTox
18605,T28 HTC,0,"['T28', 'HTC']",GameTox
26057,object,0,['object'],GameTox
51335,idiots,1,['idiots'],GameTox
34594,WT moron...,1,"['WT', 'moron', '...']",GameTox
16608,stay and sleep,0,"['stay', 'and', 'sleep']",GameTox
40815,wow,0,['wow'],GameTox
11903,f*** you all again alone in 1 vs 15,1,"['f', '*', '*', '*', 'you', 'all', 'again', 'alone', 'in', '1', 'vs', '15']",GameTox
7967,BOUNCE,0,['BOUNCE'],GameTox
34686,ther*,0,"['ther', '*']",GameTox
38885,бан 103,0,"['бан', '103']",GameTox
27695,top fucking lights,1,"['top', 'fucking', 'lights']",GameTox
19682,go after the ELC,0,"['go', 'after', 'the', 'ELC']",GameTox
16391,gg,0,['gg'],GameTox
49440,gg,0,['gg'],GameTox
1519,HO RI GO,0,"['HO', 'RI', 'GO']",GameTox
11228,our flank is empty I think,0,"['our', 'flank', 'is', 'empty', 'I', 'think']",GameTox
52847,agyonbaszott buffolt szartartály mattilda a valóságban a világ valaha volt legszarabb tankja volt,1,"['agyonbaszott', 'buffolt', 'szartartály', 'mattilda', 'a', 'valóságban', 'a', 'világ', 'valaha', 'volt', 'legszarabb', 'tankja', 'volt']",GameTox
49054,useless tits all,1,"['useless', 'tits', 'all']",GameTox
44476,KILL VZ 55,0,"['KILL', 'VZ', '55']",GameTox
46973,elc,0,['elc'],GameTox
11956,racing to B4,0,"['racing', 'to', 'B4']",GameTox
35362,tiger 2 stock,0,"['tiger', '2', 'stock']",GameTox
25562,shoot,0,['shoot'],GameTox
39050,‘omg,0,"['‘', 'omg']",GameTox
38467,Засвет в квадрате D3!!!,0,"['Засвет', 'в', 'квадрате', 'D3', '!', '!', '!']",GameTox
15749,3 cap,0,"['3', 'cap']",GameTox
34289,хуй со рта вытащи,1,"['хуй', 'со', 'рта', 'вытащи']",GameTox
10819,bravo amx,0,"['bravo', 'amx']",GameTox
36066,I was hitted by him,0,"['I', 'was', 'hitted', 'by', 'him']",GameTox
34922,spg,0,['spg'],GameTox
51439,time all asault,0,"['time', 'all', 'asault']",GameTox
5557,Load the Gold and Pray to the RnGGod!,0,"['Load', 'the', 'Gold', 'and', 'Pray', 'to', 'the', 'RnGGod', '!']",GameTox
46868,подарок)),0,"['подарок', ')', ')']",GameTox
50660,#ERROR!,0,"['#', 'ERROR', '!']",GameTox
25225,go spot sqout,0,"['go', 'spot', 'sqout']",GameTox
40443,thanks he was already blinding the bushd,0,"['thanks', 'he', 'was', 'already', 'blinding', 'the', 'bushd']",GameTox
13715,\bots move up,1,"['\\bots', 'move', 'up']",GameTox
20161,move,0,['move'],GameTox
44227,they were in my spot last round haha,0,"['they', 'were', 'in', 'my', 'spot', 'last', 'round', 'haha']",GameTox
42163,xD,0,['xD'],GameTox
23302,oof,0,['oof'],GameTox
48188,gg,0,['gg'],GameTox
31837,Hummel hit me,0,"['Hummel', 'hit', 'me']",GameTox
17307,NP SU its okay next fight ;),0,"['NP', 'SU', 'its', 'okay', 'next', 'fight', ';', ')']",GameTox
14655,а де тут светить,0,"['а', 'де', 'тут', 'светить']",GameTox
5518,rsdvsdrzhsdtubdtfujbdtfbjsdtjdrtjbdrtjdrbrtfujdtzjbudtfujdrsrtuzsrtvusrvuzsrtujbsrtuj,0,['rsdvsdrzhsdtubdtfujbdtfbjsdtjdrtjbdrtjdrbrtfujdtzjbudtfujdrsrtuzsrtvusrvuzsrtujbsrtuj'],GameTox
33026,там скорпион,0,"['там', 'скорпион']",GameTox
40651,thanx BZ but you used a wrong position,0,"['thanx', 'BZ', 'but', 'you', 'used', 'a', 'wrong', 'position']",GameTox
28198,GOLD TS HEVYS,0,"['GOLD', 'TS', 'HEVYS']",GameTox
25912,лт стань в куст,0,"['лт', 'стань', 'в', 'куст']",GameTox
33103,nice tank,0,"['nice', 'tank']",GameTox
46530,대포병 각 노린다,0,"['대포병', '각', '노린다']",GameTox
17271,nice,0,['nice'],GameTox
38053,jaja,0,['jaja'],GameTox
45729,panther is coming,0,"['panther', 'is', 'coming']",GameTox
9697,ebr,0,['ebr'],GameTox
46234,i left,0,"['i', 'left']",GameTox
10783,you gay,1,"['you', 'gay']",GameTox
40109,leFH18B2 hit me,0,"['leFH18B2', 'hit', 'me']",GameTox
27219,who is shooting at you obj907?,0,"['who', 'is', 'shooting', 'at', 'you', 'obj907', '?']",GameTox
42975,omfg,0,['omfg'],GameTox
28229,Pz go !!!,0,"['Pz', 'go', '!', '!', '!']",GameTox
6445,ffs,0,['ffs'],GameTox
28606,I try to spot crossing there,0,"['I', 'try', 'to', 'spot', 'crossing', 'there']",GameTox
40687,he gone,0,"['he', 'gone']",GameTox
8737,xD,0,['xD'],GameTox
41602,its still the old map ?,0,"['its', 'still', 'the', 'old', 'map', '?']",GameTox
16172,OBJ416 in full muppet mode...,0,"['OBJ416', 'in', 'full', 'muppet', 'mode', '...']",GameTox
24210,ART,0,['ART'],GameTox
43333,4 bot td,1,"['4', 'bot', 'td']",GameTox
5666,OMG,0,['OMG'],GameTox
44171,832 ты и по жизни такой же,0,"['832', 'ты', 'и', 'по', 'жизни', 'такой', 'же']",GameTox
33426,XDD man go to back school you are bad ever bot !!,1,"['XDD', 'man', 'go', 'to', 'back', 'school', 'you', 'are', 'bad', 'ever', 'bot', '!', '!']",GameTox
18609,send ticket to wg and someone will get ban,1,"['send', 'ticket', 'to', 'wg', 'and', 'someone', 'will', 'get', 'ban']",GameTox
24914,well tried a lot but finally too many,0,"['well', 'tried', 'a', 'lot', 'but', 'finally', 'too', 'many']",GameTox
25306,gonna find out,0,"['gon', 'na', 'find', 'out']",GameTox
30551,all good?,0,"['all', 'good', '?']",GameTox
21075,i shot him,0,"['i', 'shot', 'him']",GameTox
43827,and another 5 man 0 dmg here,0,"['and', 'another', '5', 'man', '0', 'dmg', 'here']",GameTox
16057,thx,0,['thx'],GameTox
